0.0,9.5367431640625e-07
100.0,714.1926779747009
200.0,702.5152058601379
300.0,700.4858157634735
400.0,714.3655292987823
500.0,726.144199848175
600.0,717.149011850357
700.0,718.2197890281677
800.0,713.5097889900208
900.0,713.1944649219513
1000.0,714.4203028678894
1100.0,712.8579521179199
1200.0,713.2627251148224
1300.0,715.4078090190887
1400.0,713.1372220516205
1500.0,714.847021818161
1600.0,714.5209679603577
1700.0,714.2139310836792
1800.0,722.8619451522827
1900.0,776.9192340373993
2000.0,716.8544189929962
2100.0,713.9079880714417
2200.0,714.0851352214813
2300.0,714.5670101642609
2400.0,716.2740449905396
2500.0,716.964821100235
2600.0,715.04541015625
2700.0,714.5149717330933
2800.0,716.5775499343872
2900.0,714.190456867218
3000.0,715.6364722251892
3100.0,716.9530580043793
3200.0,714.8684709072113
3300.0,718.7691602706909
3400.0,715.6042079925537
3500.0,719.4191980361938
3600.0,722.7067999839783
3700.0,716.9391210079193
3800.0,721.0257148742676
3900.0,754.9060039520264
4000.0,756.9659011363983
4100.0,712.7360680103302
4200.0,713.4003789424896
4300.0,713.6921851634979
4400.0,713.2438259124756
4500.0,713.7064108848572
4600.0,714.0964059829712
4700.0,712.7653639316559
4800.0,713.1198987960815
4900.0,716.5449371337891
5000.0,714.6663460731506
5100.0,713.2522249221802
5200.0,713.558235168457
5300.0,712.8458318710327
5400.0,713.5904951095581
5500.0,715.3053760528564
5600.0,714.889976978302
5700.0,712.3919379711151
5800.0,715.3215870857239
5900.0,716.0530481338501
6000.0,713.9290781021118
6100.0,714.117073059082
6200.0,713.8299489021301
6300.0,713.9934170246124
6400.0,714.4916288852692
6500.0,716.9174020290375
6600.0,715.4025299549103
