0.0,1.1920928955078125e-06
100.0,52.7040913105011
200.0,57.03780794143677
300.0,56.46708607673645
400.0,56.37909412384033
500.0,55.897404193878174
600.0,56.03834772109985
700.0,56.026772260665894
800.0,56.518620014190674
900.0,56.817923069000244
1000.0,57.09005784988403
1100.0,56.62220501899719
1200.0,56.41286897659302
1300.0,56.37266802787781
1400.0,57.96661686897278
1500.0,56.94543504714966
1600.0,56.12602090835571
1700.0,56.91828894615173
1800.0,56.913405895233154
1900.0,56.83629584312439
2000.0,56.36047101020813
2100.0,57.07335114479065
2200.0,57.12043285369873
2300.0,57.02983021736145
2400.0,56.6991491317749
2500.0,56.71609711647034
2600.0,56.802000999450684
2700.0,57.019099950790405
2800.0,57.05367612838745
2900.0,57.70291304588318
3000.0,56.80151295661926
3100.0,57.543182134628296
3200.0,58.38510584831238
3300.0,57.20866370201111
3400.0,56.93546199798584
3500.0,56.95947813987732
3600.0,57.300743103027344
3700.0,58.29726314544678
3800.0,63.37689709663391
3900.0,64.42278909683228
4000.0,63.729835748672485
4100.0,63.142472982406616
4200.0,60.87343502044678
4300.0,56.85196495056152
4400.0,56.50271010398865
4500.0,56.80987071990967
4600.0,55.024678230285645
4700.0,56.53544235229492
4800.0,56.815913915634155
4900.0,59.53966474533081
5000.0,56.77645206451416
5100.0,57.48884677886963
5200.0,57.13278889656067
5300.0,56.53270697593689
5400.0,56.15808320045471
5500.0,56.40633416175842
5600.0,56.73422884941101
5700.0,56.89035892486572
5800.0,57.03578591346741
5900.0,56.52842903137207
6000.0,58.10961103439331
6100.0,58.401869773864746
6200.0,57.31867074966431
6300.0,57.579222202301025
6400.0,57.96823191642761
6500.0,58.05325794219971
6600.0,58.05020332336426
